target,eigenvalue,participation_ratio
0,0.0003795699079640324,0.4440091930998617
0,0.0009485319279835877,0.3983522419473866
0,0.0009503024392321017,0.39716355360884276
0,0.0015192162386994616,0.44373168820174974
0,0.0018980051692652682,0.3975539688903105
0,0.001900663065803047,0.3968084270570427
0,0.0024634212276791415,0.4428949052435264
0,0.002468699674153642,0.44300846620152695
0,0.00322309624703738,0.41171281580458674
0,0.0032311083696702327,0.41458877906917024
0,0.0034142203030784516,0.4439202108157528
0,0.0037938827846164935,0.4077568050299698
0,0.0037957820354324392,0.4088824673464754
0,0.004743509120219932,0.4391844982003388
0,0.004748958055391738,0.439276479788078
0,0.004929309590089939,0.44114916374940183
0,0.004935646549503248,0.44765141252640045
0,0.00549356784377059,0.40062475973669737
0,0.005507246063052078,0.39983130029401714
0,0.0060776529840882235,0.4443020145273662
0,0.006443879384603507,0.4097639409583423
10,10.000036988016417,0.21710089639886357
10,9.999741820253082,0.2025256370911091
10,10.00030702138281,0.190672625065614
10,9.99938807443285,0.19349412891205386
10,10.000681497290188,0.19226134177709775
10,10.00073068391318,0.19963511686870272
10,9.999118837313375,0.18879674060802354
10,9.99903168738061,0.16123822923946665
10,10.000996591237282,0.2161760539531766
10,9.998756998049728,0.19771616687309007
10,10.001326152205564,0.21258499737239436
10,10.0014674805869,0.20385864026816297
10,9.998478053618426,0.21074000948235191
10,9.998372602768866,0.22055522355748014
10,10.001795465671362,0.17957102837909064
10,9.99819110290997,0.20943210424072475
10,9.997913603084465,0.2063533687064943
10,9.99784060590036,0.21111673051933297
10,10.002163503779393,0.18459934486834173
10,10.002378797007287,0.20213079955526772
10,9.997575208457965,0.22019276896534212
20,20.000049816702592,0.1689948950264373
20,19.99989916038154,0.14678158243074568
20,19.999782023858838,0.12567872960282508
20,20.00024832996488,0.14815354833985986
20,19.99961061838751,0.17308874665448734
20,20.000456871962694,0.1569280816186499
20,19.999452948816906,0.15630388201496784
20,19.999342383816508,0.1753686212108489
20,20.000844862828593,0.16012587968518258
20,20.001060368850663,0.1644200825927249
20,19.99889865022638,0.17475882628452116
20,20.001211056951476,0.16226043824215297
20,19.998773940751747,0.1765211293395651
20,19.99857117115952,0.16629936377940133
20,20.001483759745263,0.14179691255449717
20,19.99844607217959,0.17179712266939726
20,20.001639634397062,0.1467607222791506
20,20.001776043623025,0.16090249666093964
20,19.998073915306538,0.16812912756030335
20,19.998058730424457,0.16494350980957773
20,19.997940719963957,0.17961676026755263
30,30.000124204993714,0.1746343234127382
30,30.000259080874557,0.1628005510916759
30,29.99956026177156,0.1440011320812564
30,30.00053596876319,0.1777698909129023
30,29.999326968332145,0.16476545191434153
30,30.00070612896154,0.16114526216717528
30,29.999220165526072,0.14111195253799044
30,30.00080239341688,0.18145895036092244
30,29.999120050787113,0.18318859924830455
30,30.00095460269919,0.1534517639144296
30,29.998954663599935,0.16771931048617042
30,30.00113922228788,0.13789407321215583
30,29.99876790667165,0.1362151893481264
30,29.99864953253482,0.17501730608963453
30,30.001555807998322,0.16306114978216732
30,29.998341938222115,0.16819903601063463
30,30.001777097487775,0.13673973402240006
30,29.998137320928134,0.15822995514378643
30,30.001984335136992,0.19254380825077072
30,29.99793128677588,0.17438348398339995
30,30.00215558145216,0.13876670722647116
40,39.999926070261495,0.16876617090266866
40,40.00017852419774,0.14062394374838694
40,39.99971167010499,0.12479975426677362
40,40.00033975992015,0.16221775645996592
40,39.999477839859274,0.13453846638192624
40,40.000585409375375,0.1513042281601811
40,40.00073163611393,0.1575744064565752
40,39.999195923376604,0.17911486096364376
40,39.99911222971251,0.16159801132147242
40,40.00090382947847,0.1375551632684492
40,40.00096117916278,0.1760857626615571
40,39.99896211004624,0.17208488006604003
40,40.00123190682955,0.1616022924673758
40,40.001291899330965,0.1683959663000492
40,39.99861268558452,0.15394727299637245
40,40.00148063153529,0.11495808605040403
40,39.99837980203285,0.14580292864530814
40,39.998218361931656,0.17959732353289318
40,40.00197001321459,0.17408190711583502
40,40.0019825106442,0.16841176730693733
40,39.99787757545635,0.17941571697033998
50,50.000134412181794,0.14003055927473934
50,49.99980082240814,0.15469762266190903
50,50.000330325630195,0.1418663586613956
50,49.99963800998992,0.16908211870945022
50,50.000424217313466,0.1620755284006171
50,50.00048678554296,0.17301164614060216
50,49.99946162623571,0.07965413353886115
50,49.999429872106525,0.1638234790605874
50,49.99933228795695,0.1025185797968405
50,49.999108241566745,0.14529551627458298
50,50.00112256161933,0.15421095651586691
50,50.00119679968512,0.15443060676515194
50,49.998794669358965,0.12695903874808268
50,49.99856008335492,0.1635861340318422
50,50.001450726401,0.16180569928602181
50,50.00164055879342,0.14985051302156993
50,49.99828643416443,0.12153413910130495
50,49.998186139253775,0.146507650252874
50,50.00191107233955,0.1648374009630955
50,50.00212205219947,0.16117057534580567
50,49.997803918171876,0.12947775005023093
60,59.99996827203334,0.16338068003183165
60,59.999840981722784,0.15205603817789082
60,60.00017321202751,0.17619218804351455
60,59.99976853735209,0.16580909860979445
60,60.00035452484743,0.1549921115162172
60,59.99948231422115,0.15869863251108893
60,60.000594147792945,0.14444359279928207
60,59.999303523800684,0.15885964819348505
60,59.99915104106344,0.1352477063794642
60,59.99908335807308,0.1685879705376342
60,59.99901960292148,0.1711160394426729
60,60.0010637194042,0.18496773543128286
60,60.001213227469165,0.17185014486923503
60,59.99873300233513,0.14580228816342355
60,59.998612836129645,0.17909278057588518
60,60.001601268325714,0.1726318475066367
60,60.001784513834124,0.16331033040218182
60,59.99815769670261,0.17244596855353403
60,59.99810384718455,0.17588683179469347
60,59.997787161240744,0.17567806648759
60,60.00229561864011,0.1350345776427649
70,69.9998766326176,0.18523977461288788
70,69.9997044240126,0.1819995810690752
70,70.00032120618302,0.17427167071510669
70,70.00040467620589,0.18087151242664345
70,69.99947977259377,0.18379755899004105
70,69.99928267522893,0.17925106556159698
70,70.00072842063648,0.15155159898372864
70,69.99915284198777,0.1756948681551205
70,69.99902057678618,0.17741698692896885
70,70.00110588461844,0.1724450242025263
70,69.99881793823003,0.16984970371837607
70,70.00129705579302,0.1840284194210415
70,70.0015643877644,0.17551785692640348
70,69.99841684293338,0.1808348984193241
70,70.00163081918355,0.17980861013304433
70,70.00166739243348,0.1806417637187479
70,70.00183196957124,0.16278765309290172
70,69.99810091826639,0.18240947718697054
70,69.9980410323697,0.15747735163597562
70,70.00208253222279,0.17882387814365505
70,69.99775649582848,0.18359778747143876
80,79.99987298676358,0.1450786374860237
80,80.0002735750302,0.15803993186713444
80,79.9997180527128,0.1795426948787707
80,80.00040300968418,0.18714646410420271
80,79.99956385046283,0.18625810851438915
80,80.00051699545833,0.15327201027287457
80,80.00063791075344,0.15337213084346665
80,80.0007908058376,0.19352517620901227
80,79.99919276291726,0.1774363182302242
80,80.00109620372795,0.1848110981895989
80,79.99881242870688,0.18937113686950813
80,79.99875750555944,0.18636799670698434
80,80.00125021551372,0.1702128598634176
80,79.99864591286362,0.18531019098734733
80,80.00146754554403,0.1983569117291186
80,79.99832200802713,0.12957535241610774
80,80.00171645879014,0.18108338964683912
80,79.99816805262004,0.17175761856839236
80,80.00187294606194,0.18361802816123468
80,79.99802546011676,0.1878204357159914
80,79.99792323463316,0.17710441725479972
90,90.00001653041916,0.17782511053831934
90,90.00023184082839,0.18257637648785677
90,89.99962060927038,0.19656163979092828
90,90.00039991674132,0.2033015676378354
90,89.99955712828552,0.18384175092896482
90,90.00059597275673,0.17046395437601225
90,89.9993640161144,0.19274001378146233
90,89.99929866719636,0.1756121059609122
90,90.0009049241175,0.1571920535046337
90,89.99908826241958,0.18904002428628622
90,90.00101756358562,0.16360635059004464
