target,eigenvalue,participation_ratio
0,6.896060912225515e-05,0.44381239046455445
0,0.00017217130727392908,0.412135691074075
0,0.00017303140678189178,0.4120620564192893
0,0.00027629103393583365,0.4440114195092263
0,0.00034483437217173454,0.4420880169499286
0,0.0003459092365992018,0.4405385150096497
0,0.0004477300915578744,0.44357714101438483
0,0.00044886612804522803,0.4437272455025909
0,0.0005858615214318933,0.41182815874275563
0,0.0005869111667079347,0.4122231095111159
0,0.0006206384062605212,0.44364110665072676
0,0.0006887741463379122,0.384396490452189
0,0.0006901553124319429,0.38407564675689815
0,0.000861767910665126,0.4020186717751157
0,0.0008636298385419281,0.40371930956992313
0,0.0008950800880029656,0.4249873519666482
0,0.0008963600506657276,0.42635573539397814
0,0.0009977500235576378,0.38126429162845793
0,0.0010004055310734493,0.379600793352362
0,0.0011034722965960221,0.44394751609480015
0,0.0011706608992014906,0.3808025583783871
10,10.000029279393805,0.21598849500911793
10,9.99996006913706,0.20324926452127307
10,9.999940639560704,0.22644377243092456
10,10.000080750559343,0.22003794532065596
10,9.999899872340134,0.18806052242949117
10,10.000104166362286,0.21804991866622217
10,9.999894985567236,0.16590106005195476
10,10.00015183307785,0.2141016169013768
10,10.000189486574998,0.1973557198471908
10,10.000194985280752,0.19633660640741396
10,10.000223115089993,0.19856443286472697
10,9.9997758518573,0.23677674176129518
10,9.999770681256472,0.2077777013303558
10,9.999716325525492,0.2113890261108228
10,10.00028563174411,0.18745473729132492
10,9.999670384997298,0.1916994972282523
10,10.000350642176365,0.22614245959178114
10,10.000383657577803,0.21376461086659834
10,9.999610414117308,0.19971957713210797
10,10.000423288413034,0.22298715785245696
10,9.999551157862395,0.19064705695447007
20,20.000014067058217,0.08367326322128965
20,19.999978097861714,0.1059377078582348
20,19.999954006905526,0.09422074319184148
20,20.000071731018835,0.09462256576290946
20,20.000103004578357,0.09475643313325674
20,19.999896438738755,0.10410892885302976
20,20.000148061042967,0.1010820225661624
20,19.999840785375067,0.09338486655081422
20,19.999824618368006,0.10136959234967607
20,20.000186165150364,0.09227948084791286
20,19.99976137363576,0.09225348328542561
20,20.0002419103783,0.10754135562381358
20,20.000258710561297,0.10524278469828974
20,20.000279417287558,0.0957074454759202
20,19.99968965917336,0.10037011466586851
20,19.99966494098226,0.09688698671244847
20,20.000339080846505,0.10000786845006628
20,19.99960156368255,0.10402985039039692
20,19.999558749656,0.08703633231348447
20,20.000445264028386,0.1020805872161618
20,20.00045154444115,0.08855892564063021
30,30.000011218956935,0.1570612214174868
30,29.999977476611914,0.17078527593699203
30,29.999931723538033,0.1468815349147121
30,30.000081710897902,0.13873712809166494
30,29.999878540522214,0.16137504204999079
30,30.000124590055492,0.15370510497046372
30,30.000160797678483,0.12350024303349069
30,30.00019932080234,0.16752604964176956
30,29.99977724414341,0.16281947157531662
30,29.99976504524416,0.17119867718740342
30,30.000275516104043,0.1415712322481432
30,29.999685897978406,0.15831465660784066
30,29.999645796498637,0.13436463349921632
30,30.000384125420954,0.15177834340716675
30,29.99959864502674,0.1570227766381977
30,30.000417107573917,0.11265113003317925
30,29.999574166162063,0.1565970997533824
30,30.00046377809718,0.16721013432076498
30,29.999511647405818,0.159110494044773
30,29.99947224506426,0.16063452867613762
30,30.00053010534857,0.12344340218133532
40,39.99997995176882,0.20958158775193098
40,40.000025269821606,0.2031404629708205
40,40.00004454556821,0.21400657251728328
40,39.999922516006635,0.20945852730978168
40,39.99990238655608,0.21251155159748944
40,39.99988166862366,0.21163291461531014
40,40.000137469951184,0.20768509803904636
40,40.0001918447102,0.21407456986259613
40,40.00019437016595,0.18943508789490615
40,39.999785609928864,0.20239968391104796
40,40.00022059620955,0.2140008919714163
40,40.00024175373431,0.19293948722006715
40,39.99973232946445,0.20386071758091773
40,40.000284216658976,0.21048798728881718
40,39.999655618499446,0.2145163896728414
40,39.99962822476968,0.20689904677035306
40,40.000374636910266,0.20179510904827277
40,39.99961685801511,0.2165114256417187
40,40.00040951753864,0.2081648586987693
40,39.99952154280346,0.18700633750217358
40,40.00049652449245,0.21463120939532687
50,49.99998728724419,0.12694387178563413
50,50.00001616586734,0.1287388938220423
50,49.99994468818777,0.1311769540125537
50,50.00007403531251,0.12506807735397452
50,50.0001155576524,0.1263648516626636
50,49.99986293565397,0.12531309597748735
50,50.00016804641371,0.13208307501318056
50,49.999824513912586,0.12878838908783105
50,50.000197568733284,0.1212160538507095
50,50.000223850966364,0.13077374392654806
50,49.99977537787614,0.12116756982360159
50,50.00027046324417,0.11943060352712864
50,49.99971624680705,0.12981617753325864
50,50.0003170367953,0.12479556114567403
50,49.999674992078745,0.10614493662887979
50,49.999659778741396,0.12266362818855887
50,50.00040242394513,0.12332432281268298
50,49.99958370750765,0.12112487114931038
50,50.00041658125081,0.12093191147159173
50,50.00044373941705,0.12278314554349433
50,49.99951827664122,0.1264990606722399
60,60.000002234878096,0.18724409648100696
60,60.000071295183766,0.15910758395858476
60,60.000081066103725,0.177993956714145
