target,eigenvalue,participation_ratio
0,8.93335393178503e-05,0.44389461536866176
0,0.00022308873058804636,0.38603654383023134
0,0.0002243325096683712,0.38742652809918154
0,0.00035824387726161356,0.445326419639561
0,0.0004457921824842314,0.39869565504618903
0,0.0004466325371289006,0.3994886467304611
0,0.0005789716959746702,0.388516702213087
0,0.0005821859872240402,0.3860038875908356
0,0.0007567830933233545,0.3813533884710852
0,0.0007624691593283717,0.3830831767217117
0,0.0008008968225844572,0.4427288439446046
0,0.0008907722216337199,0.39127489774496294
0,0.0008948689746750391,0.39236998879495427
0,0.0011114010348373066,0.40083248352473766
0,0.0011147577507582115,0.39394593012115015
0,0.001160209490597841,0.38890031847862616
0,0.0011638984150859435,0.3910839989562682
0,0.0012929962294306132,0.3994591337252109
0,0.0012975783706185055,0.39957443796547826
0,0.00142966595022046,0.44288128789700676
0,0.0015109676052237806,0.4174964851107773
10,9.999992576543725,0.2881950370593724
10,10.000062580626246,0.282253722640087
10,10.000080451536853,0.28694360076221287
10,9.999914744198941,0.296184627833554
10,10.000122624223112,0.28840646965898814
10,9.999821033740758,0.28943231198112374
10,9.99980623204885,0.2826225992709523
10,9.999762794475407,0.286507461370562
10,10.000294585962523,0.2863146246122335
10,9.999664375689472,0.278220776589855
10,10.000345893536094,0.2837030112017649
10,10.000371367689736,0.2865957699413451
10,9.999610976661224,0.2778337376571363
10,10.00041182403719,0.296993663733898
10,10.0004547817889,0.274280394439332
10,9.999500239009103,0.29282321647559956
10,10.0005162417001,0.280206041788683
10,9.999450899411109,0.28707007519486727
10,10.000574601027354,0.29682824088868986
10,10.000627347464233,0.28817343439200316
10,9.999368439166043,0.2678038952275288
20,19.99998242392594,0.197570966812468
20,20.000037528134044,0.210905631399812
20,19.999944727388964,0.2275476973107526
20,20.000131893744314,0.22557033329816747
20,19.999781864384893,0.2160841520920765
20,20.000233556600094,0.19522925217862183
20,19.999738304362214,0.19562059340000718
20,20.000311978872976,0.20375430145932658
20,19.999657636729122,0.19698470956265635
20,19.999527558879684,0.21486085052141635
20,20.00047443848645,0.2026524031984684
20,20.000551444225973,0.1789801746474003
20,19.999396690458802,0.19734567800056477
20,20.00064953918512,0.17946641738288885
20,19.999329890143304,0.22322963393718617
20,20.000692942405507,0.22322095270551856
20,19.999305981542854,0.22238120445443063
20,20.00073362029884,0.2206924357933732
20,19.999208684572707,0.18803331021718506
20,20.000843472686146,0.19485843684169565
20,20.00093073641856,0.21931835395113014
30,30.000032120189204,0.12126461882161109
30,29.99994988597184,0.09548530910636632
30,29.999881674010336,0.1273487787262826
30,30.000194784364272,0.12497583616545693
30,29.9998041858341,0.10849910146030532
30,29.999725976114153,0.08828516911813293
30,30.00031459233059,0.129277352469305
